speaker_id	audio	sentence	gender	gender_domain	duration
2	221030-145157_nya_394_elicit_24	mwamuna wovala mathalauza a khaki ndi chipewa ndi jekete ya buluu amamanga msasa m nkhalango 	M	1	8.55
2	221030-140213_nya_394_elicit_23	anthu asanu ndi atatu akuwonetsedwa pachithunzichi ali ndi zida za matalala akuwoneka ngati akusefukira 	M	1	12.23
2	221101-121530_nya_394_elicit_23	mayi wina wavala duwa lalikulu lofiirira tsitsi lake ndipo ali ndi mikanda m khosi mwake 	M	1	9.44
2	221030-135047_nya_394_elicit_28	bambo wachikulire wokhala ndi ndevu zazitali ndi tsitsi ndi kadontho kofiira kumutu kwake kokhala ndi zizindikiro zoyera 	M	1	11.98
2	221112-185920_nya_394_elicit_49	mzibambo mzimai ndi ka mtsikana avala zovala zamwabo waukwati aimilira kubali nyanja pa gombe 	M	1	9.07
7	221026-000800_nya_b6c_elicit_22	bambo wina wovala malaya akuda atagona m manja mwake atanyamula thumba la makeke 	F	0	9.8
2	221030-144005_nya_394_elicit_38	bambo wina wovala jekete ndi jini komanso mkazi wovala jasi lobiriwira akuwerenga mabuku pabenchi ndipo chapang onopang ono chayimitsidwa pafupi ndi kawombolo 	M	1	16.02
4	221112-005507_nya_626_elicit_5	mtsikana wa ku asia wovala nsonga ya pinki ndi yakuda ya mizere yakuda akuyenda pafupi ndi mtsikanayo pamutu wotuwa 	F	0	15.7
2	221030-161731_nya_394_elicit_17	mayi wanyamula ambulera ndi kapu ndi dzanja atanyamula kamnyamata kakang ono ka blonde m chikwama akuthamangira kusukulu 	M	1	9.62
2	221030-145157_nya_394_elicit_23	gulu la amuna likuwoloka mtsinje m nkhalango 	M	1	4.04
7	221026-004257_nya_b6c_elicit_7	bambo wina ali pa makwerero akubowola nyumba ina pamene anthu atatu akumuyang ana 	F	0	7.94
2	221030-163139_nya_394_elicit_18	pamalo ochitirako zisangalalalo mtsikana wina amayesa kupambana nyama yodzaza ndi zinthu mwa kusewera limodzi la maswerawo 	M	1	13.32
2	221030-115956_nya_394_elicit_34	galimoto yofiyira yayimitsidwa pafupi ndi nyumba ya buluu yoyaka moto pomwe bambo wina wovala vesti wobiriwira akuthamangira komweko 	M	1	9.71
2	221030-105310_nya_394_elicit_12	mwamuna wovala ndi malaya akuda ndi thalauza akudumpha pamwamba pamtengo wofiira ndi wakuda 	M	1	7.74
2	221028-153920_nya_394_elicit_22	zikuoneka kuti anthu asanu amene ali kunjawa akusodza 	M	1	6.76
2	221112-183906_nya_394_elicit_8	mzibambo mu malaya oyera alakula ndindi azibambo awiri ndi mzimai awirisoomwe akhala pa benchi 	M	1	11.48
2	221030-114647_nya_394_elicit_12	amuna awiri mkazi ndi anyamata awiri aima kutsogolo kwa gulu lalikulu la anthu kunja kwa nyumba ina 	M	1	8.12
3	221114-083438_nya_626_elicit_5	mtsikana akusewera kutsogolo kwa nyumba yosungiramo zinthu zakale zosonyeza mtima wa munthu 	F	0	10.57
2	221030-173405_nya_394_elicit_15	munthu akukwera m mbali mwa thanthwe lomwe limayang anizana ndi mtsinje 	M	1	6.6
2	221022-150736_nya_394_elicit_34	mwamuna ndi akazi awiri atavala ngati ma vampire odzaza ndi zodzoladzola zoopsa 	M	1	7.1
2	221028-151132_nya_394_elicit_14	wokwera panjinga monyanyira akudumpha ndi njinga yake ndi kuzungulira njingayo ali mumlengalenga 	M	1	9.87
2	221030-132751_nya_394_elicit_35	mwana wamng ono wovala zovala zofiirira amapindika kumbuyo kwake ndikugwira pansi ndi manja ake kuti ayang ane kunja ndi mozondoka 	M	1	13.43
2	221021-231334_nya_394_elicit_5	amuna ovala malaya a plaid ndi akazi ovala malaya obiriwira akuyang ana mwana akulira wogwiridwa ndi azimayi 	M	1	10.48
2	221026-102358_nya_394_elicit_25	mnyamata wagwira ndodo yomwe galu wake wagwira mkamwa 	M	1	4.95
2	221029-160417_nya_394_elicit_8	mnyamata watsitsi lachikasu ndi malaya abuluu amizeremizere atavala jinzi labuluu akusewera pool 	M	1	9.19
3	221114-084253_nya_626_elicit_12	gulu la ana likuyang ana mwamuna yemwe wakwera njinga yake pa mawaya amene anaimitsidwa 	F	0	14.16
2	221029-181608_nya_394_elicit_39	galimoto yozimitsa moto yachikasu yayimitsidwa pafupi ndi moto ndipo munthu ali pamakwerero akutsanulira madzi 	M	1	14.02
2	221113-094807_nya_394_elicit_9	mayi wovala mwanzeru akuyenda mumsewu wa mzinda kutsogolo kwa sitolo yokongola yabulauni 	M	1	9.53
2	221101-145402_nya_394_elicit_3	gulu la amuna limayimba zida zoimbira panja 	M	1	3.52
4	221112-003159_nya_626_elicit_25	mtsikana wovala chovala choyera akuseweretsa thovu pamene mayi ndi mwana wake wamkazi amaimirira pambali 	F	0	12.57
2	221113-082401_nya_394_elicit_13	mtsikana wina yemwe akuvina nyimbo za ku brazil samba timu ya dziko la brazil itapambana mpikisano wa fifa world cup 	M	1	10.82
2	221113-081436_nya_394_elicit_34	mayi wovala chisoti chanjinga komanso suti yotenthetsera atakhala paki akusinkhasinkha 	M	1	10.3
2	221029-125153_nya_394_elicit_2	mnyamata yemwe ali ndi malaya abuluu ma jeans abuluu ndi ma rollerblade akupera pamwamba pake 	M	1	9.1
2	221113-090125_nya_394_elicit_48	ana awiri aku asia akumwetulira uku akukumbatirana 	M	1	5.58
2	221028-173712_nya_394_elicit_46	anyamata ang onoang ono a two amangoyang ana mu kamera movutikira pamene akukumbatirana ndikujambula chithunzi 	M	1	10.69
3	221114-085825_nya_626_elicit_9	bwato lalalanje lomwe lili ndi amuna atatu ovala ma jekete opulumutsa moyo likuyenda mozungulira nyanja 	F	0	13.27
2	221029-181608_nya_394_elicit_17	gulu la anthu limagula zipatso pamsika wa alimi akutawuni 	M	1	5.74
2	221030-172350_nya_394_elicit_0	kamtsikana kakang ono kofiirira kamakhala pansi kakuyang ana mulu wa mabuku 	M	1	6.49
2	221101-142343_nya_394_elicit_17	mwamuna wovala jekete lakuda ndi chisoti chakuda wakhala panjinga yamoto atanyamula gilovu yofiira kutsogolo kwake 	M	1	8.76
2	221111-183608_nya_394_elicit_12	mzibambo wa cimwenye wabvala malaya ofiira akhala pafupi golosari agulisa maswiti 	M	1	9.57
2	221028-171512_nya_394_elicit_29	mtsikana wamng ono ndi mnyamata akukwera pa mawonekedwe a geometric 	M	1	5.63
2	221029-154453_nya_394_elicit_23	woyimba wamkulu wa green day akuyimba maikolofoni ndikuvala gitala yake ndipo pali mnyamata wamng ono kumbuyo kwake 	M	1	10.14
2	221101-142343_nya_394_elicit_31	kamtsikana kakang ono katsika pa slide yobiriwira ndi manja ake mmwamba pabwalo lamasewera 	M	1	9.32
2	221111-192914_nya_394_elicit_38	mzibambo wamalaya abuluu ndi oyera ocovela njinga wayendetsa njinga mseu otanganitsa 	M	1	8.69
2	221026-104953_nya_394_elicit_22	anyamata awiri akulimbikitsa webusaiti yawo kuvala zipewa zoluka ndikuyesera kugulitsa makondomu 	M	1	9.46
2	221101-141218_nya_394_elicit_2	amuna asanu ndi mmodzi akukwera mtengo m madzi amuna anayi ndi ovala malaya ndipo ena awiri amavala malaya mmodzi ndi woyera ndipo wina ndi wabuluu 	M	1	11.28
2	221029-175401_nya_394_elicit_33	bambo wina wachikulire wovala jekete la suti ndi nsapato za kavalidwe akukwera njinga mumsewu 	M	1	8.23
2	221030-103809_nya_394_elicit_17	mwana m modzi kuseri kwa kamera pa katatu ndi mwana m modzi wovala malaya a beige ndi kabudula wakuda ataima kukhoma 	M	1	13.18
4	221112-004306_nya_626_elicit_31	gulu lalikulu la amuna ovala zoyera likuwoneka kuti likugwira ntchito pa grill yamtundu wina 	F	0	10.19
7	221026-004257_nya_b6c_elicit_35	anthu padziwe ndipo chinachake chinangoyambitsa kuphulika kwakukulu 	F	0	10.32
2	221030-125341_nya_394_elicit_45	bambo wina wovala suti akuyenda mumsewu atanyamula chikwama cha pepala chabulauni 	M	1	7.42
2	221030-161731_nya_394_elicit_3	mwamuna wa ndevu zazitali akugwiritsa ntchito burashi ya penti ndikujambula pamapepala 	M	1	7.64
2	221030-171304_nya_394_elicit_37	munthu wovala chisoti wakwera njinga yakuda panjira yafumbi m nkhalango 	M	1	5.99
2	221026-102358_nya_394_elicit_29	ana awiri akuda mmodzi atavala chipangizo choyandama akusewera padziwe 	M	1	5.51
7	221025-232508_nya_b6c_elicit_25	anthu atatu amakhala ndikukambirana zazakudya pamalo odyera achitchaina 	F	0	10.53
2	221030-125341_nya_394_elicit_37	amuna awiri ovala zisoti za cadet akuwoneka kuti akuyembekezera kuyamba kwa miyambo pamwambo wa omenyera nkhondo m paki 	M	1	11.53
2	221101-111209_nya_394_elicit_25	kamwana kakang ono kavala chipewa chapinki jinzi yabuluu ndi malaya oyera atayima m munda wa udzu 	M	1	8.35
2	221030-171304_nya_394_elicit_21	mayi wovala magalasi adzuwa atakhala kutsogolo kwa khoma lomwe lili ndi mithunzi iwiri ya buluu 	M	1	8.28
2	221113-100223_nya_394_elicit_40	mwamuna ndi mkazi ali pa tebulo lagalasi mwamuna akusewera makadi pamene mkazi amachitira 	M	1	7.76
2	221030-121119_nya_394_elicit_37	munthu akuchita chinyengo panjinga yokhala ndi udzu komanso thambo ngati maziko ake 	M	1	6.76
2	221028-153920_nya_394_elicit_7	anthu awiri amakhala pamipando kuseri kwa nyumba akucheza ndi mwamuna wina yemwe waima pafupi ndi chowotcha 	M	1	9.71
2	221111-180028_nya_394_elicit_42	gulu loimba liimba nyimbo kusogolo kwa anthu ambiri ndipo oimba wabvala malaya autoto wa lalanje ndipo ali ndi mphini zachipale pazanja lake 	M	1	16.15
3	221114-073420_nya_626_elicit_10	mtsikana wovala yunifolomu yofiira ndi yoyera akutulutsa mtsikana wovala yunifolomu yakuda ndi chisoti pamasewera ampikisano a softball 	F	0	14.72
3	221114-065237_nya_626_elicit_32	mayi wina wa ku japan wovala zovala zokongola akuyenda ndi mwamuna wina atavala zakuda n kudutsa nyumba yamatabwa 	F	0	13.14
2	221030-152551_nya_394_elicit_46	bambo wina wosavala nsapato atavala kabudula wa utawaleza ndi malaya obiriwira akumaliza kugula chakudya pamalo ogulitsira 	M	1	12.89
2	221029-184356_nya_394_elicit_11	mtsikana atayimirira kutsogolo kwa gulu loimba akusewera kuphwando 	M	1	7.15
3	221114-085825_nya_626_elicit_0	galu woyera wokhala ndi mawanga abulauni akutafuna chidole chakuda cha chingwe 	F	0	9.16
2	221101-175728_nya_394_elicit_36	anyamata awiri amene aima moyandikana akugwira ntchito limodzi pokonza kachipangizo ka m kalasi kapena kantchito 	M	1	12.86
2	221113-084828_nya_394_elicit_47	kamwana ka shati lakuda ndi mathalauza amizeremizere akusewera ndi zowongolera pa chitofu 	M	1	8.55
2	221030-165931_nya_394_elicit_5	pali amuna atatu pachithunzichi awiri ali panjinga zamoto m modzi mwa amunawo ali ndi mipando yayikulu kumbuyo kwanjinga yake winayo watsala pang ono kupatsidwa kapepala ndi mwamuna wovala malaya oyera 	M	1	22.8
2	221112-183906_nya_394_elicit_14	anthu pa zinjinga ayembekezera pa malo osonkhanirana 	M	1	5.42
2	221101-103229_nya_394_elicit_26	okwera panjinga zamoto zamitundumitundu amatsamira panjira yokhotakhota 	M	1	9.91
2	221113-091210_nya_394_elicit_38	bambo wina wovala suti wanyamula galasi pamene wina wavala zakuda wanyamula pepala 	M	1	8.28
7	221025-225254_nya_b6c_elicit_6	bambo wina wokalamba wandevu ndi tsitsi lalitali la imvi ndi lofiirira atavala chipewa chakuda choweta ng ombe t shirt yakuda ndi lamba wa gitala wabuluu woyera ndi wofiira pamutu pake atayima kutsogolo kwa maikolofoni akuimba 	F	0	25.02
2	221028-144622_nya_394_elicit_10	azimayi awiri amavinira limodzi kutsogolo kwa gulu loimba komanso chikwangwani cholembedwa kuti live in concert 	M	1	10.73
7	221025-232508_nya_b6c_elicit_6	pali mnyamata yemwe wavala malaya amizeremizere yotuwa ndi yoyera komanso mathalauza akuda akusefukira pabwalo lakuda 	F	0	12.34
2	221028-153920_nya_394_elicit_41	ovina awiri achimuna ovala malaya abuluu ndi mathalauza akuda amachita chizolowezi pamaso pa azimayi asanu ndi mmodzi omwe akhala pambali pawo 	M	1	10.46
2	221030-144005_nya_394_elicit_40	mpikisano wa marathoni mumzinda waukulu momwe munthu ali pansi kumanja akuyang ana kamera 	M	1	11.84
3	221114-073420_nya_626_elicit_4	munthu yemwe ali ndi jekete ya buluu akuyendetsa mphepo ndi buluu woyera ndi lalanje akuyenda pa chisanu ndi kutsogolo kwa thanthwe 	F	0	12.18
2	221030-160514_nya_394_elicit_37	mwana wakhanda atavala chovala chachikasu akuyasamula ndi pakamwa pake 	M	1	7.94
2	221111-180028_nya_394_elicit_9	mzibambo wamalaya ofiira ya manja atali woyendetsa mtutu pa bilidgi ilipa nyanja 	M	1	8.14
2	221030-133842_nya_394_elicit_28	gulu la achinyamata omwe akudikirira kunja kwa sitolo kuti alowe mkati 	M	1	5.92
2	221030-135047_nya_394_elicit_21	mtsikana wamng ono wovala zovala za pinki ndi veti yachisanu akukankhira chidole cha pinki chokhala ndi mawilo abuluu 	M	1	11.59
2	221101-125835_nya_394_elicit_19	mayi wina wapakati wapakati pa blond atavala top yakuda yopanda manja mathalauza oyera ndi tsinya loyima pamalo okwerera magalimoto 	M	1	12.5
2	221028-152630_nya_394_elicit_41	mnyamata wotsegula pakamwa atavala jekete yodzitetezera yachikasu komanso magalasi amadzi ndi mwamuna pafupi naye 	M	1	11.25
2	221023-163538_nya_394_elicit_17	mwana mu jekete ya buluu ndi yofiira akugwedeza mulu wa masamba 	M	1	5.22
3	221114-084253_nya_626_elicit_22	bambo wina ali m madzi osaya ndi kavalo m mphepete mwa nyanja pomwe mnyamata wamaliseche akukwawa chapafupi 	F	0	12.23
2	221030-105310_nya_394_elicit_45	mtsikana yemwe wavala diresi yofiyira ya madontho a polka ndi bandeji yofiyira kumutu akusewera ndi masewera onyamula m manja apinki 	M	1	15.43
2	221028-151132_nya_394_elicit_46	mnyamata yemwe ali ndi ndevu watsala pang ono kuyendetsa gokart yofiira kuchokera ku moto rent ku colonia 	M	1	9.46
2	221022-135414_nya_394_elicit_11	mayi wina wachikulire waku india wavala mpango walalanje komanso mabangele 	M	1	8.94
2	221026-095826_nya_394_elicit_20	mtsikana wovala chipewa cha bohemian ndi jekete yakuda akuyenda kuyesera kuti atulutse chinachake m chikwama chake cha buluu 	M	1	12.27
2	221030-151347_nya_394_elicit_31	mnyamata m modzi wovala chovala choyera komanso t sheti yofiira atagwira phazi lake lakumanzere akuyeserera masewera a skateboard usiku 	M	1	13.45
3	221114-071739_nya_626_elicit_25	mayi wina wovala jekete la jean ndi magalasi akuda akuima panja pamodzi ndi anyamata awiri aang ono pafupi ndi kanyumba kogulitsira zinthu akuyang ana pepala limene wagwira m manja mwake 	F	0	19.35
7	221026-002221_nya_b6c_elicit_36	wophwanyira akuzungulira pamutu pake pomwe owonera akusewera 	F	0	11.84
2	221113-091210_nya_394_elicit_49	galu wakuda amaluma galu wachikasu pafupi ndi mipando 	M	1	5.67
2	221026-104953_nya_394_elicit_16	wothamanga yekhayekha atavala chikwama chofiira akupunthwa m phiri lachisanu 	M	1	8.62
2	221021-231334_nya_394_elicit_25	bambo watsitsi loyera atavala malaya oyera akugwira maikolofoni ndipo akuwoneka kuti akuimba ndi maso ake otseka m mphepete mwake ndi amuna awiri atsitsi lakuda atavala malaya akuda m chipinda chakuda 	M	1	16.86
2	221028-134716_nya_394_elicit_6	bambo wina wovala buluu ndi zoyera akuimitsidwa m mwamba ndi njinga yake yamoto pamene m munsimu muli amuna ena awiri ovala zipewa zoyera ndi zakuda 	M	1	14.86
2	221029-170522_nya_394_elicit_42	galu wakuda wavala kolala yofiira ndipo akudumphira m madzi pambuyo pa frisbee 	M	1	9.01
7	221026-002221_nya_b6c_elicit_34	galu akudumpha mpanda wa buluu ndi woyera 	F	0	5.58
3	221114-081628_nya_626_elicit_38	mayiyo anakhala pafupi ndi mnyamata wina wooneka bwino wovala malaya ofiira m bala lomwe munali mdima wandiweyani 	F	0	19.08
2	221101-103229_nya_394_elicit_27	mnyamata ndi mtsikana wovala zazifupi ndi t shirt akusewera masewera a pakompyuta 	M	1	6.03
2	221028-132706_nya_394_elicit_23	mwamuna wina wovala malaya oyera akupatsa mwamuna wovala malaya achikasu cheke cha madola zikwi khumi kuchokera ku bollywood dreams 	M	1	11.48
2	221113-094807_nya_394_elicit_25	mayi wa mtundu wa brunette wovala zamaluwa zamitundumitundu komanso mkanda wa ngale akulankhula atanyamula galasi la vinyo 	M	1	13.36
2	221101-181423_nya_394_elicit_30	amuna ndi akazi asonkhana pa sitolo yodzaza ndi zinthu zovala zopachikidwa pazitsulo zimabalalika ponseponse 	M	1	12.66
2	221028-153920_nya_394_elicit_4	gali yokongola yokhala ndi buluu pamwamba ndi yobiriwira yokhala ndi mitambo yapinki pansi itakhala kutsogolo kwa mpanda wakunyumba ndipo imalemba kuti jaguar kutsogolo 	M	1	17.36
2	221101-181423_nya_394_elicit_31	galu wabulauni ndi wakuda atagona pansi n kumaluma kumapeto kwa ndodo 	M	1	7.6
2	221113-082401_nya_394_elicit_20	wina akupanga chinyengo panjinga yofiira pamaso pa anthu ambiri 	M	1	6.4
2	221113-090125_nya_394_elicit_36	mwana wagalu amanunkhiza phazi la munthu lomwe lili pankhope pake 	M	1	8.53
2	221113-091210_nya_394_elicit_29	osangalala anayi ovala malaya abuluu owala akabudula akuda ndi masokosi a mawondo amachita pakati pa bwalo la basketball 	M	1	12.23
2	221026-111146_nya_394_elicit_30	galu woyera ndi galu wakuda ndi woyera akuthamanga mu udzu 	M	1	5.42
2	221029-161925_nya_394_elicit_10	mayi wina yemwe ali ndi jekete yabuluu m chiuno mwake wakhala pamphepete mwa mabwinja amiyala akupumula 	M	1	10.41
2	221101-114800_nya_394_elicit_43	mayiyo ataimirira panjinga akudutsa mumzinda 	M	1	3.54
2	221030-165931_nya_394_elicit_37	mwamuna wa ndevu zotuwira komanso kapu ya baseball amakhala ndi anthu ena 	M	1	8.21
2	221113-081436_nya_394_elicit_40	kuletsa mu sweetshirt yotuwa kumasankha masamba m sitolo 	M	1	6.92
2	221030-165931_nya_394_elicit_46	galu wamkulu wa bulauni akuthamanga mu udzu kukagwira frisbee wofiira 	M	1	7.12
3	221114-090743_nya_626_elicit_33	ophika akugwira ntchito mwakhama pamene anthu akudikirira ndipo ena amasangalala ndi chakudya chawo 	F	0	11.91
2	221028-135800_nya_394_elicit_22	mmisiri wa matabwa ali ndi pensulo m khutu akugwira ntchito yake ya ukalipentala mwakhama 	M	1	12.71
2	221101-174201_nya_394_elicit_12	bambo wina wovala chipewa chofiyira atanyamula mwala waukulu atakhala pa mulu wa miyala ikuluikulu pafupi ndi madzi 	M	1	10.64
2	221028-132706_nya_394_elicit_24	khamu lalikulu la anthu lasonkhana pakati pa msewu wodutsa anthu ambiri ndi nyumba yayitali 	M	1	7.1
2	221101-113540_nya_394_elicit_34	wosewera wa skater akutsika pakhoma lamatabwa lomwe lili pafupi ndi malo otsetsereka 	M	1	9.48
2	221028-171512_nya_394_elicit_25	chojambula chamchenga chonga ngati octopus chikuwonekera kutsogolo pomwe mkazi akuwonetsedwa chapakati pa sitepe chakumbuyo 	M	1	12.95
2	221101-175728_nya_394_elicit_48	bambo wina wovala malaya ofiira akujambulidwa ndi munthu wina pabwalo lamasewera pomwe pali anthu ambiri akumaonerera ndi kusangalala 	M	1	11.82
2	221029-161925_nya_394_elicit_21	mayi akumenyetsa chinachake ndi mwala kumbuyo kuli mbira 	M	1	4.9
2	221030-123234_nya_394_elicit_43	pali wosewera mpira wa malaya achikasu akuthamanga pakati pa bwalo 	M	1	5.58
2	221029-165214_nya_394_elicit_42	pali munthu m modzi kutsogolo ali ndi nyundo wina ali kumbuyo mwina akugwira ntchito yofanana ndi ya munthu wapatsogolo 	M	1	10.44
2	221029-170522_nya_394_elicit_47	mmodzi wa brunette wokhala ndi tsitsi mu bun ali pafupi ndi zidebe zamitundu ndipo wavala hoodie ndi chidole chopetedwa pa hood 	M	1	12.39
2	221029-170522_nya_394_elicit_29	mzimayi yemwe wavala thukuta lamutu wapinki atanyamula zikwangwani zotsatsa m mphepete mwa msewu 	M	1	7.62
2	221111-182436_nya_394_elicit_39	galu oyera wayekeza mutu wake pansi pomata kenaka akupenya 	M	1	7.78
2	221030-161731_nya_394_elicit_4	azimayi awiri atakhala pazinyalala zazikulu kutsogolo kwa kauntala mkati mwa nyumba ndi mkazi wina atatembenuza mutu wake kumbuyo 	M	1	11.21
2	221030-141802_nya_394_elicit_2	mayi wina wovala mathalauza akukwera njinga yamoto mumsewu atanyamula pilo ndi chomera chakumbuyo 	M	1	8.8
2	221026-113140_nya_394_elicit_23	pali ma snowboarders awiri mmodzi yemwe wavala zoyera akuchita chinyengo 	M	1	6.44
3	221114-073420_nya_626_elicit_14	mnyamata akuyang ana chithunzi pamphepete mwa nyanja pafupi ndi chitini chothirira madzi chachikasu pamtengo ndi mpando wofiira wopinda 	F	0	16.97
2	221030-161731_nya_394_elicit_21	bambo wina wovala malaya amizeremizere ya buluu ndi jinzi ya buluu akusewera m maudzu 	M	1	6.81
4	221111-235753_nya_626_elicit_40	mnyamata wovala kabudula wofiira akudumphira mumtsinje pamene ana ena akusambira 	F	0	8.92
4	221112-004306_nya_626_elicit_45	galu wabulauni ndi woyera amathamanga m madzi ndi mitengo ndi nthambi zozungulira 	F	0	6.42
4	221111-233812_nya_626_elicit_7	galu wa dalmation aluma kanthambi kakang ono pamtengo ali ndi miyendo yakumbuyo 	F	0	9.16
2	221030-173405_nya_394_elicit_18	mayi wina wovala chovala chachifupi chakuda ndi nsapato zakuda akuvina mozungulira ndi miyuni yamoto 	M	1	11.0
2	221023-130745_nya_394_elicit_47	mkwatibwi atavala chovala choyera ndi nsapato zoyera atanyamula maluwa a maluwa ndipo mkwati wavala tuxedo yakuda buluu onse aimirira moyang anizana ndi mtengo wanyale wabuluu 	M	1	17.63
